Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL75108,0.23,COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6cccc7c(F)cc(F)cc67)CC5)CC4)OCCO3)cc2)cc1,Scientific Literature,Antagonistic activity against Muscarinic acetylcholine receptor M2,F,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.64,676.78,6.18
CHEMBL343697,1300.0,C[N+]12CCC(CC1)C(C1Cc3ccccc3O1)C2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.89,244.36,2.48
CHEMBL87132,630.96,O=C(c1ccc(Br)cc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,Scientific Literature,In vitro affinity for muscarinic M2 receptor.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.2,449.39,5.76
CHEMBL315127,3981.07,O=C(c1ccc([N+](=O)[O-])cc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,Scientific Literature,In vitro affinity for muscarinic M2 receptor.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.4,415.49,4.91
CHEMBL149484,1000.0,COc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)c1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.0,458.55,4.1
CHEMBL356321,1700.0,C1=C(c2ccsc2)C2CCN1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.77,191.3,2.81
CHEMBL14,1230.27,C[N+](C)(C)CCOC(N)=O.[Cl-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.91,182.65,-0.21
CHEMBL166385,37.1,CCOC(=O)N(CC)CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Scientific Literature,Tested in vitro for the binding affinity against muscarinic receptor subtype 2 (M2),B,,,Bioorg Med Chem Lett,1997.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.43,506.65,5.28
CHEMBL343644,1300.0,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@H]2CC[C@H](F)C2)CC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.89,402.55,3.95
CHEMBL145301,2700.0,OC1(c2cc3ccccc3o2)CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.57,243.31,2.35
CHEMBL72957,0.41,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OC(C)C)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.39,526.7,5.26
CHEMBL594376,11220.18,C[C@@H]1CO[C@H](C[N+](C)(C)C)CO1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.95,301.17,0.5
CHEMBL2114068,0.03,C=C(c1ccc([S@@+]([O-])c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.52,423.62,5.92
CHEMBL608985,19952.62,C[C@@H]1O[C@H](C[N+](C)(C)C)CO[C@@H]1C.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.7,315.2,0.88
CHEMBL105593,2454.71,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cccc(Cl)c2C1O3,Scientific Literature,Inhibition of [3H]-NMS binding to human muscarinic acetylcholine receptor M2 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.61,396.87,4.76
CHEMBL72932,0.99,COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6cccc7cccc(F)c67)CC5)CC4)OCCO3)cc2)cc1,Scientific Literature,Antagonistic activity against Muscarinic acetylcholine receptor M2,F,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.0,658.79,6.04
CHEMBL423746,27000.0,OC1(c2cccnc2)CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.57,204.27,0.99
CHEMBL312571,33.3,CCCS(=O)(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc(OC)cc5)cc4)OCCO3)CC2)CC1,Scientific Literature,Antagonistic activity against Muscarinic acetylcholine receptor M2,F,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.48,592.78,3.64
CHEMBL413972,1400.0,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Cc4cccc(Cl)c4)cc3)[C@@H](C)C2)CC1,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,544.18,6.92
CHEMBL2114064,7.67,COc1ccc([S@@+]([O-])c2ccc(C(C#N)C3CCN(C4CCCCC4)CC3)cc2)cc1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.12,436.62,5.51
CHEMBL172234,4897.79,CN(C)CCOC(=O)C1=C(Cc2ccccn2)c2ccccc2C1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.31,322.41,2.74
CHEMBL1200406,164.0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,6.79,469.97,
CHEMBL308566,0.07,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1,Scientific Literature,Binding affinity at human cloned acetylcholine receptor M2 in CHO cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.15,512.67,4.87
CHEMBL342958,600.0,C1=C(c2nc3ccccc3s2)C2CCN1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.22,242.35,3.36
CHEMBL305607,3.8,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)CC)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.42,496.67,4.65
CHEMBL11892,0.7,COC(=O)CSc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ccccc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.15,516.71,5.66
CHEMBL12153,8.6,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ccc(F)cc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.07,504.72,7.04
CHEMBL70010,485.0,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.31,603.79,5.24
CHEMBL283036,10000.0,FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,360.38,3.9
CHEMBL2011502,45000.0,CC[C@@H](NCc1cccc(C(=O)NCCOc2ccccc2)c1)c1ccccc1,Scientific Literature,Negative allosteric modulation at M2 receptor by AS-MS analysis,B,,,Bioorg Med Chem,2012.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.35,388.51,4.74
CHEMBL11893,22.0,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5cc(F)ccc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.66,504.72,7.04
CHEMBL233199,49.0,CN(C)C1(CNCCc2c(Cl)cccc2Cl)COc2ccccc2OC1,Scientific Literature,Displacement of 1-[N-methyl- 3H]scopolamine from human muscarinic M2 receptor expressed in Sf9 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.31,395.33,3.9
CHEMBL427145,16.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CC[C@H]3CCC[C@H](C)N3)[C@@H]12,Scientific Literature,In vitro inhibitory activity against cloned human M2 muscarinic receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.8,333.52,4.3
CHEMBL360904,1400.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@@H]3CCC[C@H](C)N3)[C@@H]12,Scientific Literature,In vitro inhibitory activity against cloned human M2 muscarinic receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,,331.5,4.08
CHEMBL404557,61659.5,C[C@@H]1COC[C@@H](C[N+](C)(C)C)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.21,301.17,0.5
CHEMBL214898,19.0,O=C(NCC1CCN(CC2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Scientific Literature,Inhibition of [3H]NMS binding to human cloned M2 receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.72,744.9,5.8
CHEMBL26505,9.3,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,Scientific Literature,Antimuscarinic potency and subset specificity was characterised by inhibition of the [3H]NMS Binding to Muscarinic acetylcholine receptor M2 subtype,B,,,J Med Chem,1992.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.03,325.45,3.88
CHEMBL72363,0.3802,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCCC)CC2)CC1,Scientific Literature,Binding affinity to muscarinic M2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.42,560.78,4.85
CHEMBL2110892,1020.0,CCN(CC)CCOC(=O)C(c1ccccc1)N1CCCCC1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M2 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.99,318.46,3.1
CHEMBL2377267,7.93,CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M2 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.1,339.5,3.4
CHEMBL534,298.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,6.53,309.43,4.01
CHEMBL1910847,12.0,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](Oc2ccccc2)C1,Scientific Literature,Displacement of [3H]-NMS from human recombinant M2 receptor expressed in CHO cells after 2 hrs by filter binding assay,B,Homo sapiens,,J Med Chem,2011.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.92,442.6,5.17
CHEMBL1910845,15.0,NC(=O)C(CCCN1CC[C@H](Oc2ccccc2)C1)(c1ccccc1)c1ccccc1,Scientific Literature,Displacement of [3H]-NMS from human recombinant M2 receptor expressed in CHO cells after 2 hrs by filter binding assay,B,Homo sapiens,,J Med Chem,2011.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.82,414.55,4.39
CHEMBL541671,57.54,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.24,489.46,3.81
CHEMBL523518,39.81,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.4,341.48,3.13
CHEMBL390842,1584.89,C[C@H]1COC[C@@H](C[N+](C)(C)C)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.8,301.17,0.5
CHEMBL2377387,5.38,CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M2 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.27,343.49,3.52
CHEMBL376897,0.0631,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Scientific Literature,Displacement of [3H]UNSW-MK259 from human muscarinic acetylcholine receptor M2 expressed in CHOK9 cells after 3 hrs by liquid scintillation counting assay,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.2,318.39,1.06
CHEMBL3545181,0.01995,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],Scientific Literature,Binding affinity to human M2 receptor,B,Homo sapiens,,J Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.7,490.44,2.35
CHEMBL303503,270.0,C[C@H]1CN(C2CCN(C(=O)c3c(Cl)cccc3Cl)CC2)CCN1[C@@H](C)c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.57,644.62,5.93
CHEMBL28607,10000.0,COc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned Muscarinic acetylcholine receptor M1,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,322.41,2.89
CHEMBL28607,10000.0,COc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,322.41,2.89
CHEMBL344327,270.0,C1=C(c2cc3ccccc3s2)C2CCN1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.57,241.36,3.97
CHEMBL28997,10000.0,Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,310.38,3.02
CHEMBL1724,2.1,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],Scientific Literature,Displacement of [3H]NMS from human M2R expressed in CHOK1 cell membranes incubated for 2 hrs by microbeta scintillation counting method,B,Homo sapiens,,Bioorg Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.68,420.35,2.7
CHEMBL196169,10000.0,COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,Scientific Literature,Affinity towards cloned Muscarinic acetylcholine receptor M2,B,Homo sapiens,,Bioorg Med Chem Lett,2005.0,Muscarinic acetylcholine receptor M2,Ki,nM,,427.52,2.94
CHEMBL1319362,75.0,Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,7.12,356.26,1.89
CHEMBL356505,460.0,O=C(NC1CCN(Cc2ccsc2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.34,434.55,4.15
CHEMBL1189234,835.0,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccccc1,Scientific Literature,Inhibition of muscarinic M2 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.08,265.36,1.95
CHEMBL301670,95.5,C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@H]12,Scientific Literature,Binding affinity against human muscarine receptor (hM2) cloned in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.02,345.53,4.42
CHEMBL2205827,1497.0,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,Scientific Literature,Inhibition of muscarinic M2 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.83,325.41,1.96
CHEMBL2432053,10000.0,CN(CCc1ccccn1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,Scientific Literature,Inhibition of muscarinic M2 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,,294.4,1.88
CHEMBL4070155,23.44,CCCN(CCC)CC1CCCCN1CCNC(=O)N1c2ccccc2NC(=O)c2cccnc21,Scientific Literature,Displacement of [3H]UR-AP060 from human muscarinic acetylcholine receptor M2 expressed in CHOK9 cell homogenate after 3 hrs by liquid scintillation counting assay,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.63,478.64,4.47
CHEMBL4059733,1.096,CCC(=O)NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,Scientific Literature,Displacement of [3H]UNSW-MK259 from human muscarinic acetylcholine receptor M2 expressed in CHOK9 cells after 3 hrs by liquid scintillation counting assay,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.96,627.79,4.27
CHEMBL517712,0.8128,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Scientific Literature,Displacement of [3H]UNSW-MK259 from human muscarinic acetylcholine receptor M2 expressed in CHOK9 cells after 3 hrs by liquid scintillation counting assay,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.09,289.38,1.93
CHEMBL3354065,204.17,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,Scientific Literature,Displacement of [3H]NMS from human M2 receptor expressed in CHO cells by microplate scintillation counting based radioligand binding assay,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.69,328.5,4.26
CHEMBL2426667,27542.29,Cc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)nc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,,453.59,4.0
CHEMBL2426684,54954.09,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)cc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,,457.58,3.43
CHEMBL2426682,1548.82,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@H]2CCc4cc(-c5nccs5)ccc42)C3)nc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.81,474.63,4.37
CHEMBL3323281,8.511,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 Y177Q mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.07,843.74,6.56
CHEMBL1490,12.0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,7.92,301.47,4.33
CHEMBL352380,0.1,C[C@@H]1CN(C2CCN(C(=O)c3ccccc3Cl)CC2)CCN1[C@@H](C)c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1,Scientific Literature,Binding affinity against human muscarinic acetylcholine receptor M2 using [3H]N-methylscopolamine as radioligand,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.0,610.18,5.27
CHEMBL12542,11.0,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4nccc5ccccc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.96,487.71,6.29
CHEMBL440138,1200.0,CCC(=O)OC1CC2CCCC1N2C,Scientific Literature,Inhibition of [3H]- oxotremorine-M binding to human Muscarinic acetylcholine receptor M2 expressed in CHO cell membranes,B,Homo sapiens,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.92,197.28,1.56
CHEMBL138502,1678.0,Cc1cncc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Scientific Literature,Binding affinity towards muscarinic receptor M2,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.78,502.63,5.48
CHEMBL4084607,29000.0,COc1cccc(C(O)C[N+](C)(C)C)c1.O=C[O-],Scientific Literature,Displacement of [3H]N-methyl-scopolamine bromide from human recombinant muscarinic M2 receptor expressed in HEK293T cell membranes after 1 hr by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.54,255.31,1.43
CHEMBL4094819,4800.0,C[N+](C)(C)CCc1cccc(Cl)c1.O=C[O-],Scientific Literature,Displacement of [3H]N-methyl-scopolamine bromide from human recombinant muscarinic M2 receptor expressed in HEK293T cell membranes after 1 hr by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.32,243.73,2.59
CHEMBL4060823,13000.0,C[N+](C)(C)CCc1ccc2c(c1)OCC2.O=C[O-],Scientific Literature,Displacement of [3H]N-methyl-scopolamine bromide from human recombinant muscarinic M2 receptor expressed in HEK293T cell membranes after 1 hr by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.89,251.33,1.87
