Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL4060461,710.0,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from human Dopamine D1 receptor expressed in HEK293T cell membranes after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,6.15,423.52,3.13
CHEMBL3137331,10000.0,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,SGC Frankfurt - Donated Chemical Probes,GPCRScan assay: inhibition of D1,B,Homo sapiens,,,2021.0,Dopamine D1 receptor,Ki,nM,5.0,510.5,2.4
CHEMBL301265,10000.0,CCCN[C@H]1CCc2nc(N)sc2C1,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,,211.33,1.58
CHEMBL62,1.4,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Scientific Literature,Binding affinity to dopamine D1 receptor,B,,,Bioorg Med Chem Lett,2010.0,Dopamine D1 receptor,Ki,nM,8.85,287.79,3.67
CHEMBL201525,3.467,CN1CCc2ccccc2Cc2ccccc2CC1,Scientific Literature,Displacement of [3H]SCH23390 from human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Dopamine D1 receptor,Ki,nM,8.46,251.37,3.31
CHEMBL5428803,34.0,COc1c(O)ccc2c1CN1CCc3cc(OCCF)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH-23390 from human dopamine D1 receptor assessed as inhibition constant,B,Homo sapiens,,J Med Chem,2023.0,Dopamine D1 receptor,Ki,nM,7.47,359.4,3.11
CHEMBL3963862,68.0,CCCCCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,7.17,476.41,5.48
CHEMBL3961827,5.3,CCOc1c(O)ccc2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,8.28,341.41,3.16
CHEMBL3945856,31.0,CCCCCOc1c(O)ccc2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,7.51,383.49,4.33
CHEMBL59,18200.0,NCCc1ccc(O)c(O)c1,Scientific Literature,Affinity towards Dopamine receptor D1,B,Cercopithecidae,,J Med Chem,1998.0,Dopamine D1 receptor,Ki,nM,4.74,153.18,0.6
CHEMBL1457510,6.3,COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor (unknown origin) expressed in human HEK293 cells by liquid scintillation counter,B,Homo sapiens,,Bioorg Med Chem,2013.0,Dopamine D1 receptor,Ki,nM,8.2,325.36,2.79
CHEMBL2057453,35.8,COc1ccc2c(c1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor (unknown origin) expressed in human HEK293 cells by liquid scintillation counter,B,Homo sapiens,,Bioorg Med Chem,2013.0,Dopamine D1 receptor,Ki,nM,7.45,311.38,3.06
CHEMBL908,18.0,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Dopamine D1 receptor,Ki,nM,7.75,315.87,5.19
CHEMBL5431103,4600.0,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,Scientific Literature,Displacement of [3H]-SCH23390 from D1 receptor in HEK293 cell membranes by scintillation counting method,B,Homo sapiens,,J Med Chem,2023.0,Dopamine D1 receptor,Ki,nM,5.34,442.43,4.22
CHEMBL611207,103.0,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,Scientific Literature,Binding affinity towards human D1 dopamine receptor was determined by using [3H]-SCH- 23390 as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Dopamine D1 receptor,Ki,nM,6.99,386.59,4.9
CHEMBL2057443,64.12,COc1cc2c(c(OC)c1)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,BindingDB Patent Bioactivity Data,"Radioligand Binding Assay: The affinity of compounds to D1 and D2 dopamine receptors were determined by competition binding assays. Membrane homogenates of HEK293T cells were stably transfected with D1, or D2 receptors. Duplicated tubes were incubated at 30Â° C. for 50 mins (for D1, and D2) with increasing concentrations of respective compound and with [3H]SCH23390 (for D1 dopamine receptors), or [3H]Spiperone (for dopamine D2 receptor) in a final volume of 200 Î¼L binding buffer containing 50 mM Tris, 4 mM MgCl2, pH 7.4. Nonspecific binding was determined by parallel incubations with either 10 Î¼M SCH23390 for D1, or Spiperone for D2 receptors respectively. The reaction was started by addition of membranes (15 ng/tube) and stopped by rapid filtration through Whatman GF/B glassfiber filter and subsequently washed with cold buffer (50 mM Tris, 5 mM EDTA, pH 7.4) using a Brandel 24-well cell harvester. Scintillation cocktail was added and the radioactivity was determined in a MicroBeta liquid scintillation counter.",B,,,,2016.0,Dopamine D1 receptor,Ki,nM,7.19,339.39,3.09
CHEMBL3671305,28.1,Cc1cc(Oc2nccc3n[nH]cc23)ccc1-c1c(C)ncc(=O)n1C,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,7.55,347.38,3.13
CHEMBL4285528,1680.0,CC(C)(C)n1nccc1-c1ccc(Oc2nccc3occc23)cc1,Scientific Literature,Displacement of [3H]-SCH23390 from human dopamine D1 receptor expressed in LTK cell membranes after 30 mins by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2018.0,Dopamine D1 receptor,Ki,nM,5.78,333.39,5.24
CHEMBL1112,310.0,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Scientific Literature,Displacement of [3H]SCH23390 from human D1R expressed in HEK293T cell membranes,B,Homo sapiens,,Bioorg Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,6.51,448.39,4.86
CHEMBL62,0.8,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Scientific Literature,Displacement of [3H]SCH-23390 from human dopamine D1 receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,9.1,287.79,3.67
CHEMBL441618,1.862,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,Scientific Literature,Displacement of [3H]SCH23390 from human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Dopamine D1 receptor,Ki,nM,8.73,290.41,3.79
CHEMBL3671272,30.3,Cc1ncnc(C)c1-c1ccc(Oc2nccc3[nH]ccc23)cc1F,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,7.52,334.35,4.57
CHEMBL1242923,1000.0,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,Scientific Literature,Binding affinity to human dopamine D1 receptor by radioligand displacement assay,B,Homo sapiens,,J Med Chem,2010.0,Dopamine D1 receptor,Ki,nM,,407.51,2.63
CHEMBL3697598,345.0,Cc1ccnc(Oc2ccc(-c3c(C)n[nH]c(=O)c3C)cc2)c1,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,6.46,307.35,3.55
CHEMBL3697601,138.0,Cc1cc(Oc2ncc(F)cc2C)ccc1-c1c(C)n[nH]c(=O)c1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,6.86,339.37,4.0
CHEMBL3697581,0.571,Cc1cc(Oc2ncccc2I)ccc1-c1c(C)n[nH]c(=O)c1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,9.24,433.25,4.15
CHEMBL3697586,109.0,Cc1c(-c2ccc(Oc3ncccc3OC(F)F)cc2)n(C)c(=O)[nH]c1=O,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,6.96,375.33,2.84
CHEMBL3697589,30.5,Cc1cc(Oc2ncccc2Cl)ccc1-c1c(C)n[nH]c(=O)c1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,7.52,341.8,4.2
CHEMBL5399422,87.0,CCCCCCOc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OCCC)c3CN1CC2,Scientific Literature,Displacement of [3H]SCH-23390 from human dopamine D1 receptor assessed as inhibition constant,B,Homo sapiens,,J Med Chem,2023.0,Dopamine D1 receptor,Ki,nM,7.06,425.57,5.5
CHEMBL85,580.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Scientific Literature,Binding affinity to human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,6.24,410.49,3.59
CHEMBL4225278,174.0,CCCCCCCCCN1CCC(c2cccc(O)c2)C1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293T cell membranes by radioligand binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2018.0,Dopamine D1 receptor,Ki,nM,6.76,289.46,4.93
CHEMBL3735756,1682.0,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,Scientific Literature,Displacement of [3H]SCH23390 from human recombinant dopamine D1 receptor expressed in HEKT cell membrane after 90 mins by scintillation counting method,B,Homo sapiens,,Medchemcomm,2015.0,Dopamine D1 receptor,Ki,nM,5.77,447.58,5.15
CHEMBL716,1300.0,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Scientific Literature,Binding affinity to human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,5.89,383.52,2.86
CHEMBL487387,5.9,COc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,8.23,327.38,2.77
CHEMBL3697617,8.54,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Scientific Literature,Partial agonist activity at human D1R,B,Homo sapiens,,J Med Chem,2019.0,Dopamine D1 receptor,Ki,nM,8.07,391.35,3.56
CHEMBL493,1444.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,5.84,654.61,3.19
CHEMBL3966718,77.0,CCCCCCOc1c(O)ccc2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,7.11,397.52,4.72
CHEMBL3936976,65.0,CCC(C)Oc1c(O)ccc2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,7.19,369.46,3.94
CHEMBL3325906,370.0,Cc1cccc(CNc2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293 cell membranes by liquid scintillation counting based competition binding assay,B,Homo sapiens,,Eur J Med Chem,2014.0,Dopamine D1 receptor,Ki,nM,6.43,372.51,4.93
CHEMBL4544086,360.0,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(F)cc2)c2ccccc2)CC1,Scientific Literature,Displacement of [3H] SCH23390 from D1 receptor (unknown origin),B,Homo sapiens,,J Med Chem,2019.0,Dopamine D1 receptor,Ki,nM,6.44,491.61,4.27
CHEMBL629,178.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,6.75,277.41,4.17
CHEMBL201093,207.0,CN1CCc2ccccc2Cc2ccsc2CC1,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,6.68,257.4,3.37
CHEMBL62,1.24,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2012.0,Dopamine D1 receptor,Ki,nM,8.91,287.79,3.67
CHEMBL441618,60.4,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,Scientific Literature,Inhibition of D1 dopamine receptor in HEK 293 cells by intracellular calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,7.22,290.41,3.79
CHEMBL4550187,992.0,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1ccc(F)cc1.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,6.0,469.04,6.0
CHEMBL4440698,1078.0,COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,5.97,517.11,5.63
CHEMBL62,0.3,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Scientific Literature,Binding affinity to displace [3H]- SCH 23390 against Dopamine receptor D1,B,,,J Med Chem,1990.0,Dopamine D1 receptor,Ki,nM,9.52,287.79,3.67
CHEMBL53294,5000.0,CCCN1CCc2cc(OC)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,Scientific Literature,Binding affinity to dopamine D1 receptor low binding site by radioligand displacement assay,B,,,ACS Med Chem Lett,2011.0,Dopamine D1 receptor,Ki,nM,,325.41,3.64
CHEMBL24077,1.0,Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2,Scientific Literature,Agonist activity at dopamine D1 receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2020.0,Dopamine D1 receptor,Ki,nM,9.0,255.32,2.38
CHEMBL4085752,20000.0,O/N=C/c1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc12,Scientific Literature,Displacement of [3H]SCH23390 from human D1R expressed in HEK293T cell membranes,B,Homo sapiens,,Bioorg Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,,467.53,2.6
