Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL311247,0.28,O=C1c2ccccc2C(=O)N1CCCCN1CCC(n2c(O)nc3ccccc32)CC1
CHEMBL4161165,0.631,COc1cc2nc(N3CCC[C@H](NC(=O)c4ccco4)C3)nc(N)c2cc1OC
CHEMBL3758711,283.0,O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccc2ccccc2c1
CHEMBL1290707,100.0,O=C1OC2(CCN(c3nc4ccccc4[nH]3)CC2)CN1c1ccccc1
CHEMBL3896541,1995.26,O=C(O)c1ccnc2c(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc12
CHEMBL3917428,50.12,O=C(O)CCc1ccc2cc(Cc3ccccc3)cc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1
CHEMBL4447975,10000.0,COc1cc(OC)c2c(c1)OC[C@@]1(C)NCC[C@@H]21
CHEMBL4127483,22.39,CCCN(CCC)c1nc(N2CCN(C(=O)c3ccco3)[C@H]3CCCC[C@H]32)nc2cc(OC)c(OC)cc12
CHEMBL2260366,1.122,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc2c(c1)OCO2
CHEMBL2205836,472.0,COc1ccccc1CCN1C2C3C4CC5C6C4C2C6C1(O)C53
CHEMBL4081581,0.18,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)c(F)c3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C
CHEMBL90420,0.14,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)N(C)C(=O)N1C
CHEMBL90453,2.2,CC(=O)N1C(=O)N(C)C(C)=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1
CHEMBL91125,0.45,COCC1=C(C(=O)NCCCN2CCC(c3ccccn3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL154508,104.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1
CHEMBL3759441,211.0,O=C1Cc2c(cccc2N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)N1
CHEMBL327716,0.42,COCC1=C(C(=O)NCCCN2CCC(c3ccccc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL1242542,11.48,COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3CCCCC3=O)(c3ccccc3)O2)CC1
CHEMBL94188,0.07,N#Cc1cc(F)ccc1C1CCN(CCCNC(=O)C2=CNC(=O)N[C@@H]2c2ccc(F)c(F)c2)CC1
CHEMBL4062896,0.17,COCC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)cc2)NCN1
CHEMBL178923,1.413,COc1cc2nc(N3CCN(C(=O)CCCCC4CCSS4)CC3)nc(N)c2cc1OC
CHEMBL209497,78.0,O=C1/C(=N/c2cccc(C(F)(F)F)c2)c2ccccc2N1c1cccc(OCCN2CCCC2)c1
CHEMBL41677,17.0,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C(c2ccc(C)cc2)c2ccc(C)cc2)CC1
CHEMBL1767150,1995.26,COc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1OC
CHEMBL1767146,398.11,CN1CCC[C@@H]1Cn1nc(Cc2cccc(Cl)c2)c2ccccc2c1=O
CHEMBL1767157,316.23,CN1CCCC1CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O
CHEMBL1767155,100.0,CN1CCC(Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)C1
CHEMBL1796040,48.98,O=C1CC(c2ccc(Cl)cc2)CC(=O)N1CCCN1CCN(c2ccccc2Cl)CC1
CHEMBL1774995,176.0,O=C(N(CCN1CCN(c2ccccc2O)CC1)c1ccccn1)C12C3C4C1C1C2C3C41I
CHEMBL1630939,0.3467,COc1ccc(C[C@@H](C)NCCOc2ccccc2OCc2ccccc2)cc1S(N)(=O)=O
CHEMBL1630938,0.3388,COc1ccc(C[C@@H](C)NCCOc2ccccc2OC(C)C)cc1S(N)(=O)=O
CHEMBL4562896,1000.0,COc1cccc(OC)c1OCCNC[C@H]1OCCO[C@@H]1c1ccccc1
CHEMBL4444133,1000.0,c1ccc(OCCNCC2OCCOC2(c2ccccc2)c2ccccc2)cc1
CHEMBL4528183,1000.0,COc1cccc(OC)c1OCCNCC1OCCOC1(c1ccccc1)c1ccccc1
CHEMBL4456257,1000.0,COc1ccccc1N1CCN(C[C@H]2OCCO[C@H]2c2ccccc2)CC1
CHEMBL56,1000.0,CCCN(CCC)C1CCc2cccc(O)c2C1
CHEMBL13647,380.19,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
CHEMBL310599,0.3,CC(=O)c1c(-c2ccccc2)nn(C)c(=O)c1NCCN1CCN(c2ccccc2Cl)CC1
CHEMBL4562487,1000.0,c1ccc(OCCNC[C@H]2OCCO[C@@H]2c2ccccc2)cc1
CHEMBL2436555,10000.0,Cl.NC1=Nc2ccc(Cl)cc2CN1
CHEMBL1254914,1.995,CCOc1ccccc1OCCNCCOc1ccccc1OCc1ccccc1
CHEMBL4160032,33.11,COc1cc2nc(N3CCC[C@H](NC(=O)[C@@H]4COc5ccccc5O4)C3)nc(N)c2cc1OC
CHEMBL228658,23.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccc(F)cc4OC(C)C)CC3)CC2)cc1OC
CHEMBL2312226,1000.0,COc1cccc(OC)c1OCCNC[C@H]1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL220781,3.311,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c(sc4ccccc43)c2=O)CC1
CHEMBL243694,1.0,CC(C)Oc1ccccc1N1CCN(C2CCC(N3C(=O)c4cccc(F)c4C3=O)CC2)CC1
CHEMBL3883955,337.2,O=c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)nn1-c1c(F)cccc1F
CHEMBL426317,413.0,COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1
CHEMBL256597,33.0,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3c(Cl)cccc3Cl)CC2)CC1
CHEMBL446180,3800.0,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccc(F)cc2F)CC1
CHEMBL2234442,2.34,COc1cccc(OC)c1OCCN[C@H]1C[C@H](c2ccccc2)c2ccccc2S1
CHEMBL493486,27.54,COc1ccccc1OCCNC[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL1289038,39.81,O=C1OC2(CCN(c3nc4cc(Br)ccc4[nH]3)CC2)CN1c1ccccc1
CHEMBL1290147,2511.89,N#Cc1ccc2[nH]c([C@H]3CC[C@]4(CC3)CN(c3ccccn3)C(=O)O4)nc2c1
CHEMBL1796028,3467.37,COc1ccccc1N1CCN(CCN2C(=O)CC(c3ccccc3)CC2=O)CC1
CHEMBL146815,2.57,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(C)=O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL3298750,0.3236,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c(sc4ccc(NC(=O)CCCC(=O)NCc5ccccc5)cc43)c2=O)CC1
CHEMBL569270,10000.0,CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1
CHEMBL140450,95.5,N=CCC(O)CC1CCN(c2ccccc2Oc2ccccc2)CC1
CHEMBL1078953,6.607,CCOc1ccccc1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1
CHEMBL147077,2.42,CNC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL4205526,2117.0,COc1ccc(N2CCN(CCCOc3c(C)cc(C)cc3C)CC2)cc1.Cl.Cl
CHEMBL597,12.0,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
CHEMBL293149,0.5012,Cc1c[nH]c(=O)n(CCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c1=O
CHEMBL301726,4.75,COc1ccccc1N1CCN(CCn2nc(-c3ccccc3)c(C(C)=O)c(N)c2=O)CC1
CHEMBL220717,30.2,Cc1nc2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccc(Cl)c(Cl)c2)CC1
CHEMBL214694,5.623,COc1ccc(-c2ccccc2)cc1OCCNC[C@H]1COc2ccccc2O1.Cl
CHEMBL383938,2.818,COc1ccc2c(c1OCCNC[C@H]1COc3ccccc3O1)CCCC2.Cl
CHEMBL427552,1.995,COc1cccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)c1
CHEMBL310335,562.34,CCC[C@H]1CCCCC1NC1=NCCO1
CHEMBL423018,158.49,COc1cc2nc3c(c(N)c2cc1OC)CC(CNC(=O)c1ccco1)C3
CHEMBL276868,91.0,CC(C)(C)c1ccc(C2=NCCN2)cc1
CHEMBL4861311,536.1,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCCCC5)cc4)CC3)noc2c1
CHEMBL1241913,2.754,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1
CHEMBL1223859,72.0,FC(F)(F)c1cccc(N2CCN(CCCCNc3nc(-c4ccccc4)cs3)CC2)c1
CHEMBL1258452,10000.0,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1
CHEMBL391035,4.5,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(Cl)cc3Cl)CC2)CC1
CHEMBL234680,0.77,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccccc3C#N)CC2)CC1
CHEMBL123138,3300.0,CN1CCc2c(Cl)ccc3oc(Br)c(c23)C1
CHEMBL75030,204.17,c1ccc2c(c1)CCCC2NC1=NCCO1
CHEMBL306377,1949.84,c1ccc2c(c1)CCCC2NC1=NCCCO1
CHEMBL4209888,11.0,COc1ccccc1N1CCN(CCCOc2ccc(C)cc2C)CC1.Cl
CHEMBL4207653,15.0,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1.Cl.Cl
CHEMBL3343980,616.6,Cc1ccc2nccc(NCCCCCCCNc3ccnc4ccc(C)cc34)c2c1
CHEMBL1289039,100.0,O=C1OC2(CCN(c3nc4cc(F)ccc4[nH]3)CC2)CN1c1ccccc1
CHEMBL554416,2187.76,CCCS(=O)(=O)c1ccccc1NCC1=NCCN1.Cl
CHEMBL3298017,1.622,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c(sc4ccc(NC(=O)CCCC(=O)NCCc5ccccc5)cc43)c2=O)CC1
CHEMBL43799,74.0,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)Cc2ccc(C)cc2)CC1
CHEMBL358785,0.2,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CC2)OC(=O)Cc2ccccc23)C1c1ccc(F)c(F)c1
CHEMBL44294,0.99,Cc1ccc(C(C(=O)NCCCN2CCC(C#N)(c3ccccc3Cl)CC2)c2ccc(C)cc2)cc1
CHEMBL3342875,19.95,CCCCNC(=O)N1CCC2(CC1)OCC(CN1CCN(c3ccccc3OC)CC1)O2
CHEMBL2260150,7.079,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(OC)cc1
CHEMBL1223800,21.0,Clc1cccc(N2CCN(CCCCNc3ccc(-c4ccccc4)cn3)CC2)c1Cl
CHEMBL836,0.19,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
CHEMBL234476,36.0,O=S(=O)(N[C@H]1CC[C@@H](N2CCN(c3ccccc3OCC3CC3)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL233410,11.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(Cl)cc3F)CC2)CC1
CHEMBL233407,12.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(Cl)c3F)CC2)CC1
CHEMBL236621,23.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC
CHEMBL233814,6.0,COc1ccc(F)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL243866,3.9,CC(C)Oc1ccccc1N1CCN(C2CCC(N3C(=O)c4ccc5ccc(F)cc5c4C3=O)CC2)CC1
CHEMBL268758,2.6,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1
CHEMBL59262,1.448,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cc(Cl)ccc2Cl)CC1
CHEMBL293968,2684.0,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2)CC1
CHEMBL387832,5.4,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc(OC(F)F)cc1
CHEMBL3758920,166.0,O=C(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1
CHEMBL388897,1.3,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1
CHEMBL200839,1.413,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1Cl
CHEMBL3902626,2.089,CCOc1ccccc1N1CCN(CCc2ccc(OC)c(OC)c2)CC1
CHEMBL3967641,5.012,CC(C)Oc1ccccc1N1CCN(CCc2ccccc2)CC1
CHEMBL73164,91201.08,Brc1c(NC2=NCCO2)ccc2nccnc12
CHEMBL43799,74.0,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)Cc2ccc(C)cc2)CC1
CHEMBL98038,455.0,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(CN(C)C)(c3ccccc3)CC2)=C(COCCN)N1
CHEMBL342062,12.3,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC
CHEMBL91415,1.122,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc2c(c1)OCO2
CHEMBL145134,5.2,COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(C#N)(c3ccccc3F)CC2)C(=O)N1
CHEMBL417350,24.0,Cc1ccccc1C1(C#N)CCN(CCCNC(=O)C(c2ccc(F)cc2)C(C)C)CC1
CHEMBL228278,11.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OC4CC4)CC3)CC2)cc1OC
CHEMBL229085,0.91,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OC4CC4)CC3)CC2)cc1OC
CHEMBL390129,1.8,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OC(C)C)CC3)CC2)cc1OC
CHEMBL228608,16.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccc(F)cc4OC(C)C)CC3)CC2)cc1OC
CHEMBL3797887,1071.52,C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N
CHEMBL4548886,1000.0,COc1ccccc1N1CCN(CC2(c3ccccc3)COCCO2)CC1
CHEMBL4441888,354.81,COc1ccccc1N1CCN(C[C@H]2OCCOC2(c2ccccc2)c2ccccc2)CC1
CHEMBL474796,5.0,Fc1ccn(Cc2c(F)ccc3c2CC[C@H]3c2ncc[nH]2)n1
CHEMBL228389,21.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OCC(F)(F)F)CC3)CC2)cc1OC
CHEMBL387833,12.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OCC(F)F)CC3)CC2)cc1OC
CHEMBL3233411,314.0,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3noc4ccccc34)CC[C@@H]12
CHEMBL60583,2.818,CC(C)Oc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
CHEMBL299454,70.04,O=C1CC2(CCCC2)CCN1CCN1CCN(c2ccccc2Cl)CC1
CHEMBL57868,402.56,N#Cc1ccc(Cl)cc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
CHEMBL218732,323.59,COc1ccc2ccccc2c1OCCNC[C@@H]1COc2cc3c(cc2O1)CCCC3.Cl
CHEMBL214552,16.22,COc1ccc(-c2ccccc2)cc1OCCNC[C@@H]1COc2ccccc2O1.Cl
CHEMBL439346,4.571,COc1ccc2ccccc2c1OCCNC[C@@H]1COc2ccccc2O1.Cl
CHEMBL536991,2511.89,Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1.Cl
CHEMBL256804,3.6,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3ccc(F)c(F)c3)CC2)CC1
CHEMBL257077,22.0,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3cccc(Cl)c3)CC2)CC1
CHEMBL4082195,194.98,Oc1ccccc1OCCNCC1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL1242912,2.042,COc1ccccc1N1CCN(C[C@H]2CO[C@@](CN3C(=O)CC4(CCCC4)CC3=O)(c3ccccc3)O2)CC1
CHEMBL493697,338.84,COc1cccc(OC)c1OCCNC[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL2164350,584.0,O=C(C1CCCCC1)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1
CHEMBL2205823,10000.0,COc1ccccc1CN1C2C3C4CC5C6C4C2C6C1(O)C53
CHEMBL13856,4.2,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4cccc(C)c4)c3c2=O)CC1
CHEMBL179440,430.0,COc1cc2c3c(c1OC)-c1cc4c(cc1C[C@@H]3N(C)CC2)OCO4
CHEMBL181475,20.0,Cn1c(NCCCN2CCN(c3ccc4c(c3)OCC(CO)O4)CC2)cc(=O)n(C)c1=O
CHEMBL605081,7.079,Cc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1
CHEMBL1223799,10.0,Fc1ccccc1N1CCN(CCCCNc2ccc(-c3ccccc3)cn2)CC1
CHEMBL1223857,119.0,FC(F)(F)c1cccc(N2CCN(CCCCNc3cc(-c4ccccc4)ccn3)CC2)c1
CHEMBL1242819,21.38,COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3C(=O)CCCC3=O)(c3ccccc3)O2)CC1
CHEMBL1223617,593.0,FC(F)(F)c1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1
CHEMBL1258671,87.6,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1
CHEMBL179743,1.259,COc1cc2nc(N3CCN(C4=CC(=O)c5ccccc5C4=O)CC3)nc(N)c2cc1OC
CHEMBL537219,3162.28,Cl.O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1
CHEMBL540634,3981.07,Cl.O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1
CHEMBL239975,2511.89,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1
CHEMBL233584,189.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OCC4CC4)CC3)CC2)cc1OC
CHEMBL236617,4.8,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(S(C)(=O)=O)cc3)CC2)CC1
CHEMBL233416,20.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1
CHEMBL233592,14.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1
CHEMBL59153,1.0,O=C1CCNC(=O)N1CCCN1CCN(c2ccc(F)cc2OCC(F)(F)F)CC1
CHEMBL145170,0.3,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CC2)OCc2ccccc23)C1c1ccc(F)c(F)c1
CHEMBL217143,11.48,COc1ccc2c(c1OCCNC[C@@H]1COc3ccccc3O1)CCCC2.Cl
CHEMBL42514,3.4,Cc1ccccc1C1(C#N)CCN(CCCNC(=O)C(c2cccc(F)c2)C(C)C)CC1
CHEMBL3759513,50.2,O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc2ccccc2c1
CHEMBL3758913,65.5,COc1ccccc1N1CCN(CCCCNC(=O)CC2CCCCC2)CC1
CHEMBL3758403,418.0,COc1ccccc1N1CCN(CCCCNC(=O)CC(C)C)CC1
CHEMBL3759607,38.5,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1ccc2ccccc2c1
CHEMBL2260147,14.79,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL1796046,31.62,COc1ccccc1N1CCN(CCCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1
CHEMBL89685,1.175,CC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL139505,1.62,COc1cccc2c(CCCN3CCN(c4ccccn4)CC3)cccc12
CHEMBL99397,1e+16,O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccc(C3CCCCC3)cc2)CC1
CHEMBL98807,6.025595860743594e+16,COc1ccccc1N1CCN(CCCn2cnc3c4ccccc4nc-3c2O)CC1
CHEMBL295001,1.0,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3F)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1
CHEMBL330198,1e+28,CCCCc1ccc(N2CCN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC2)cc1
CHEMBL317555,1.3803842646028867e+17,CCOc1ccccc1N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1
CHEMBL265001,0.36,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)C(C(=O)NCCCN2CCC(c3ccccn3)CC2)C(=O)N1
CHEMBL74114,416.87,CS(=O)(=O)c1cccc(F)c1NCC1=NCCN1
CHEMBL313953,53.7,CC(C)C1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C(C)C)N1
CHEMBL215857,100.0,COc1cccc(OC)c1OCCNC[C@@H]1COc2cc3c(cc2O1)CCCC3.Cl
CHEMBL145394,0.26,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C1c1ccc(F)c(F)c1
CHEMBL417758,3.981,Cc1c[nH]c(=O)n(CC(C)(C)CN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O
CHEMBL79817,86.0,O=C1CCCCCN1Cc1cc(CN2CCN(c3ccccc3Oc3ccccc3)CC2)on1
CHEMBL24777,1.259,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c1=O
CHEMBL75201,120226.44,C1COC(N2CCOCC2)=N1
CHEMBL1241557,10.0,COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3C(=O)CC4(CCCC4)CC3=O)(c3ccccc3)O2)CC1
CHEMBL362051,1.0,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1
CHEMBL219718,4265.8,O=c1[nH]c2c(sc3ccccc32)c(=O)n1CCN1CCN(c2ccc(Cl)c(Cl)c2)CC1
CHEMBL1178679,33.88,C[N+](C)(CCOc1ccccc1)CC1COC(c2ccccc2)(c2ccccc2)O1
CHEMBL2234441,0.05,COc1cccc(OC)c1OCCN[C@H]1C[C@@H](c2ccccc2)c2ccccc2O1
CHEMBL2234453,407.38,c1ccc(OCCN[C@H]2COC[C@H](c3ccccc3)O2)cc1
CHEMBL342111,4.5,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CC2)C(=O)Oc2ccccc23)C1c1ccc(F)c(F)c1
CHEMBL299452,1.259,O=c1cc[nH]c(=O)n1CCCN1CCN(c2ccc(F)cc2OCC(F)(F)F)CC1
CHEMBL1223748,6.0,COc1ccccc1N1CCN(CCCCNc2nccc3ccccc23)CC1
CHEMBL298713,0.1,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL4128311,223.87,COc1cc2nc(N3CCN(C(C)=O)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC
CHEMBL123138,3300.0,CN1CCc2c(Cl)ccc3oc(Br)c(c23)C1
CHEMBL4163810,190.55,COc1cc2nc(N3CCC[C@H](N)C3)nc(N)c2cc1OC
CHEMBL4174168,1000.0,COc1cc2nc(N3CCC[C@@H](N)C3)nc(N)c2cc1OC
CHEMBL72147,100000.0,Cc1cnc2c(Br)c(NC3=NCCN3)ccc2n1
CHEMBL2234444,8.71,COc1cccc(OC)c1OCCNC[C@@H]1C(=O)c2ccccc2C[C@H]1c1ccccc1
CHEMBL309949,90.0,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3cc4c(cc32)CCCC4)CC1
CHEMBL214762,87.1,COc1cc(-c2ccccc2)ccc1OCCNC[C@H]1COc2ccccc2O1.Cl
CHEMBL214952,9.333,COc1cccc(-c2ccccc2)c1OCCNC[C@@H]1COc2ccccc2O1.Cl
CHEMBL313990,74.0,O=C1c2cc(Cl)ccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3ccccc32)CC1
CHEMBL415887,1.1,Cc1ccc(C(C(=O)NCCCN2CCN(c3ccccc3C)CC2)c2ccc(C)cc2)cc1
CHEMBL303627,1.02,CC(C)Oc1ccccc1N1CCN(C[C@@H](O)CNC(=O)c2ccc3c(c2)C(=O)N(c2cccc(F)c2)C3=O)CC1
CHEMBL145190,0.1,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C#N)CC2)C1c1ccc(F)c(F)c1
CHEMBL68601,0.95,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Cl)cc2)C3=O)CC1
CHEMBL311479,0.22,COc1ccccc1N1CCN(CCNc2cc(-c3ccccc3)nn(C)c2=O)CC1
CHEMBL134,977.24,Clc1cccc(Cl)c1NC1=NCCN1
CHEMBL143026,85.11,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNC(=O)c1ccc(C(F)(F)F)cc1)C3
CHEMBL40325,2.344,COc1cccc(OC)c1OCCNC[C@H]1C[C@H](c2ccccc2)c2ccccc2S1
