Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL440008,64.0,O=C(NN1CC=C(c2ccc3[nH]cc(CCN4CCCC4)c3c2)CC1)C12CC3CC(CC(C3)C1)C2,Scientific Literature,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.19,472.68,5.14
CHEMBL71299,439.0,CCCN(CCC)C1CCc2ccc3c(c(C=O)cn3C)c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.36,312.46,3.97
CHEMBL1632206,0.5012,CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,388.51,3.87
CHEMBL1631545,1.585,Cc1ccc2c(N3CCN(CCc4cccc(-n5cccn5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.8,397.53,4.09
CHEMBL1631544,39.81,Cc1ccc2c(N3CCN(CCc4cccc(N5C(=O)CCC5=O)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.4,428.54,3.56
CHEMBL2204360,33.0,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1.Cl,Scientific Literature,Binding affinity at human 5HT1B receptor,B,Homo sapiens,,J Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.48,334.92,3.86
CHEMBL224195,0.9,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.05,491.59,2.77
CHEMBL225308,392.0,COc1cc(N(C)CCN(C)C)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.41,479.58,2.62
CHEMBL117397,3.2,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(/C(S)=N/c4cccc5ccccc45)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.49,480.68,6.66
CHEMBL138907,1225.0,CCCCN(CC)CCOc1cccc2ccccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.91,271.4,4.34
CHEMBL305743,216.0,CCCN(CCC)C1CCc2cc(F)c3[nH]ccc3c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.67,288.41,4.29
CHEMBL357830,0.22,NCCc1c[nH]c2ccc(OCC(=O)N3CCC(C4CCN(C(=O)COc5ccc6[nH]cc(CCN)c6c5)CC4)CC3)cc12,Scientific Literature,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,F,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.66,600.76,3.59
CHEMBL333784,1584.89,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,B,,,J Med Chem,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.8,405.39,4.27
CHEMBL434355,3.981,CCN1[C@H](C)CN(c2cc3c(cc2OC)CCN3C(=O)c2ccc(-c3cccc(C)n3)c3ccccc23)C[C@@H]1C,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.4,534.7,6.34
CHEMBL109839,21.0,CCCCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,Scientific Literature,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.68,330.52,5.58
CHEMBL302171,2275.0,CCCN(CCC)[C@H]1CCc2ccc3[nH]ccc3c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.64,270.42,4.15
CHEMBL308727,6830.0,CC(C)(C)c1ccc(CC2=NCCN2)cc1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,B,,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.17,216.33,2.53
CHEMBL104692,270.0,CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc23)CC1,Scientific Literature,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.57,379.42,3.53
CHEMBL2260925,2478.0,CNC(C)COc1cccc(Cl)c1Cl.O=C(O)C(=O)O,Scientific Literature,Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay,B,Homo sapiens,,Med Chem Res,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.61,324.16,2.98
CHEMBL94984,3981.07,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc3ccccc23)CC1,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,B,,,J Med Chem,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.4,386.56,4.11
CHEMBL491839,0.631,CC1(C)Cc2cccc(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)c2O1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.2,407.51,3.1
CHEMBL495705,1.995,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3C)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,416.53,3.63
CHEMBL496520,0.3981,Cc1ccc2c(N3CCN(CCc4ccc5c(c4F)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.4,420.49,3.38
CHEMBL3961059,1200.0,CNCc1ccc(Cl)c(-c2ccccc2OC)c1,Scientific Literature,Binding affinity to 5-HT1BR (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.92,261.75,3.74
CHEMBL282693,2.512,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1NCCN(C)C,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.6,485.59,5.25
CHEMBL1258452,10000.0,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,Scientific Literature,Binding affinity to human 5-HT1B receptor,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,,320.43,2.95
CHEMBL239603,1000.0,OCC1CCCN(CCCC2CCCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)C1,Scientific Literature,Displacement of [3H]5-hydroxytrytamine from human 5HT1B receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,,496.05,5.87
CHEMBL157910,10000.0,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2Cl)cc1N1CCNCC1,Scientific Literature,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as the radioligand,B,,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,,450.78,3.87
CHEMBL234449,1000.0,NC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc3cc(F)ccc3c2)CC1,Scientific Literature,Displacement of [3H]GR-125743 from human 5HT1B expressed in LM(tk-) cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,,433.53,3.9
CHEMBL274256,5.012,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.3,551.69,5.76
CHEMBL224267,30.0,COc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(F)cc12,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.52,479.56,3.22
CHEMBL203400,7000.0,CCOC(=O)[C@@H]1CCCN(CCCC(C)(C)S(=O)(=O)c2ccccc2)C1,Scientific Literature,Displacement of [3H]5-HT from the cloned human 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006,Serotonin 1b (5-HT1b) receptor,Ki,nM,,381.54,3.29
CHEMBL303269,373.0,CCCN(CCC)C1CCc2ccc3[nH]cc(S(C)(=O)=O)c3c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.43,348.51,3.55
CHEMBL503468,79.0,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.1,770.97,10.44
CHEMBL2260922,3641.0,CNCCOc1cc(Cl)ccc1Cl.O=C(O)C(=O)O,Scientific Literature,Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay,B,Homo sapiens,,Med Chem Res,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.44,310.13,2.59
CHEMBL304573,948.0,CCCN(CCC)[C@H]1CCc2cc(F)c3[nH]ccc3c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.02,288.41,4.29
CHEMBL4877051,1018.0,COc1ccc(-c2n[nH]cc2N2CCNCC2)cc1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.99,258.32,1.49
CHEMBL4848305,10000.0,Clc1cccc(-c2n[nH]cc2N2CCNCC2)c1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,262.74,2.14
CHEMBL2181171,10000.0,CCCN1CCC(COc2nc3ccccc3c3ncccc23)CC1,Scientific Literature,Binding affinity to human 5HT1B by Cerep protocol based assay,B,Homo sapiens,,J Med Chem,2012,Serotonin 1b (5-HT1b) receptor,Ki,nM,,335.45,4.28
CHEMBL21369,125.89,Cc1cc(C(=O)Nc2cccc(N3CCN(C)CC3)c2)ccc1Br,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.9,388.31,3.76
CHEMBL282971,630.96,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@@H]2C1,Scientific Literature,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1B receptor in CHO cells, using [3H]5-HT as radioligand",B,,,Bioorg Med Chem Lett,2002,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.2,492.07,4.96
CHEMBL484387,50.12,Cc1ccc2c(OCCN3CC(COc4ccc5c(c4)NC(=O)CO5)C3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.3,419.48,3.26
CHEMBL484216,39.81,Cc1ccc2c(OCC(C)N3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.4,445.56,4.6
CHEMBL519037,5011.87,Cc1ccc2c(OC3CCN(CC(=O)c4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,,431.49,3.6
CHEMBL139737,7660.0,CC(C)NCCCOc1cccc2ccccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.12,243.35,3.61
CHEMBL225310,170.0,CCN1CCC(N(CC)c2cc(OC)cc3c(=O)cc(C(=O)Nc4ccc(N5CCOCC5)cc4)[nH]c23)C1,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.77,519.65,3.55
CHEMBL108722,8.0,COc1cccc(N2CCN(C(=O)Nc3ccc(OC)c(N4CCN(C)CC4)c3)CC2)c1.O=C(O)/C=C/C(=O)O,Scientific Literature,Affinity for 5-hydroxytryptamine 1B receptor subtype,B,Homo sapiens,,Bioorg Med Chem Lett,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.1,555.63,2.81
CHEMBL277467,6.31,COc1ccc(NC(=O)c2ccc(Br)c(C)c2)cc1N1CCN(C)CC1,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.2,418.34,3.77
CHEMBL512724,31.62,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5)CC3)cccc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.5,402.5,3.24
CHEMBL2181188,10000.0,CCCN1CCC(COc2nc3c(Cl)cccc3c3ccccc23)CC1,Scientific Literature,Binding affinity to human 5HT1B by Cerep protocol based assay,B,Homo sapiens,,J Med Chem,2012,Serotonin 1b (5-HT1b) receptor,Ki,nM,,368.91,5.54
CHEMBL495161,1584.89,CC(=O)Nc1ccccc1CN1CCN(CCOc2cccc3nc(C)ccc23)CC1,Scientific Literature,Displacement of [3H]5HT from human recombinant 5HT1B receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.8,418.54,3.7
CHEMBL422737,303.0,CN(C)CCc1c[nH]c2ccc(-c3ccc(Cl)s3)cc12,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.52,304.85,4.65
CHEMBL435936,7.943,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Nc1cccc(Cl)c1Cl)CC2,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.1,463.41,5.13
CHEMBL481153,2200.0,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,Scientific Literature,Antagonist activity at serotonin 5HT1B receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem Lett,2013,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.66,340.45,4.52
CHEMBL327103,52.0,CC(C)C(=O)Oc1ccc2[nH]cc(CCN(C)C)c2c1,Scientific Literature,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.28,274.36,2.83
CHEMBL49826,15.5,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C(C)(C)C)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.81,270.42,4.1
CHEMBL414628,1258.93,COc1ccc(S(=O)(=O)N2CCc3ccc(I)cc32)cc1N1CCNCC1,Scientific Literature,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as the radioligand,B,,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.9,499.37,2.46
CHEMBL2260927,6692.0,CNC(C)COc1cc(Cl)ccc1Cl.O=C(O)C(=O)O,Scientific Literature,Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay,B,Homo sapiens,,Med Chem Res,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.17,324.16,2.98
CHEMBL105327,610.0,CN1CCC(c2c[nH]c3ccc(NS(C)(=O)=O)nc23)CC1,Scientific Literature,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.21,308.41,1.74
CHEMBL484345,2000.0,NCCC(=O)Nc1cccc2c1cnn2S(=O)(=O)c1cccc2ccccc12,Scientific Literature,Binding affinity to 5HT1b receptor,B,,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,,394.46,2.71
CHEMBL446745,1.3,CN1CCC(c2c[nH]c3ccc(NC(=O)CCCCCCCCCC(=O)Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)cc23)CC1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.89,638.9,8.36
CHEMBL470217,158.49,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.8,462.57,4.18
CHEMBL1642851,5000.0,Cl.O=S(=O)(c1cccc2ccccc12)c1n[nH]c2ccc(NC3CCNCC3)cc12,Scientific Literature,Binding affinity to 5-HT1B receptor,B,,,Bioorg Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,,442.97,3.71
CHEMBL197982,1000.0,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CCC1OCCc2c1sc(C(N)=O)c2Cl,Scientific Literature,Inhibition constant against 5-HT 1B receptor,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,,488.03,5.01
CHEMBL515472,884.0,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,Scientific Literature,Inhibition of human cloned 5HT1B receptor by competitive binding experiment,B,Homo sapiens,,Bioorg Med Chem,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.05,405.49,4.17
CHEMBL2260931,10000.0,CN[C@@H](COc1cccc(Cl)c1Cl)c1ccccc1.O=C(O)C(=O)O,Scientific Literature,Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay,B,Homo sapiens,,Med Chem Res,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,,386.23,4.33
CHEMBL2260929,71.5,CNC(C)COc1c(Br)cccc1Br.O=C(O)C(=O)O,Scientific Literature,Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay,B,Homo sapiens,,Med Chem Res,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.15,413.06,3.2
CHEMBL520129,1800.0,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1,Scientific Literature,Binding affinity to 5HT1b receptor,B,,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.75,434.52,3.36
CHEMBL376344,1000.0,COc1cc(N2CC[C@H](N(C)C)C2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,,491.59,2.77
CHEMBL518545,15.85,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN[C@@H](C)C5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.8,458.65,4.67
CHEMBL500749,10000.0,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,,841.1,12.39
CHEMBL509314,126.0,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.9,827.08,12.0
CHEMBL229429,10000.0,N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,Scientific Literature,Displacement of [3H]GR-125743 from 5HT1B receptor,B,Homo sapiens,,J Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,,260.27,3.02
CHEMBL302373,1512.0,CCCNC1CCc2cc(F)ccc2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.82,207.29,2.68
CHEMBL113868,13.0,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(/C(S)=N/C4CCCCC4)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.89,436.67,5.51
CHEMBL1258671,10000.0,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,Scientific Literature,Binding affinity to human 5-HT1B receptor,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,,366.43,2.85
CHEMBL5207529,52.1,COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1OC.Cl,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin) assessed as inhibition constant,B,Homo sapiens,,ACS Med Chem Lett,2022,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.28,409.31,4.08
CHEMBL497963,1.995,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,453.61,4.25
CHEMBL462916,7.943,Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5ccncc5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.1,437.59,5.94
CHEMBL128,7.7,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,Scientific Literature,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.11,295.41,1.32
CHEMBL92139,11.0,CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,Scientific Literature,Binding affinity against 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,B,,,J Med Chem,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.96,328.44,2.98
CHEMBL432713,12.59,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(c2c[nH]c3ccc(O)cc23)CC1,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1B receptor was determined,B,,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.9,500.47,6.36
